0,1,2,3,4,5,6,7,8,9,10,11
-15.500510692596436,-15.128650665283203,-15.8581223487854,-15.424359321594238,,,,,,,,
-15.600096225738525,-16.103870391845703,-15.897807121276855,-16.161288261413574,,,,,,,,
-15.868026733398438,-15.70158338546753,-14.898089408874512,-15.51737117767334,,,,,,,,
-15.394979476928711,-15.302338600158691,-15.472483158111572,,,,,,,,,
-16.162673950195312,-15.866911888122559,-15.239031791687012,-15.830918788909912,-15.259415626525879,-14.790811538696289,-16.04407501220703,-15.09912109375,,,,
-16.21939468383789,-15.517762660980225,-15.862485408782959,-15.696347713470459,-15.246824264526367,,,,,,,
-16.21368408203125,-15.744646549224854,-15.306350231170654,-15.296045780181885,-15.308991432189941,-15.189715385437012,-15.54844617843628,,,,,
-16.21939468383789,-15.240965843200684,-15.761633396148682,-16.039213180541992,-16.146480560302734,-14.799220085144043,-15.63221788406372,,,,,
-15.007765293121338,-16.023273468017578,-15.686439990997314,,,,,,,,,
-15.550018787384033,-16.254365921020508,-15.264006614685059,,,,,,,,,
-15.643214702606201,-14.930173873901367,-14.90673303604126,,,,,,,,,
-15.283215999603271,-15.406903266906738,-15.783446788787842,-14.94359827041626,-14.862196922302246,,,,,,,
-15.482012271881104,-15.69847583770752,-15.827010154724121,-15.52410078048706,,,,,,,,
-15.42159652709961,-15.11405086517334,-14.481465816497803,-15.418272018432617,-15.120052814483643,-15.275360107421875,-15.766109943389893,-15.009779930114746,-15.416072368621826,,,
-15.911755084991455,-15.097974300384521,-15.152870655059814,-15.458885192871094,-15.881216049194336,-15.584154605865479,,,,,,
-16.090352058410645,-15.472153186798096,-16.03530788421631,-15.197892665863037,-14.819761276245117,,,,,,,
-14.916932106018066,-15.58099365234375,-15.4953293800354,-15.286602973937988,-16.200292587280273,-15.16700792312622,,,,,,
-15.41637897491455,-15.530855655670166,-15.858611106872559,,,,,,,,,
-14.93252182006836,-15.85162353515625,,,,,,,,,,
-15.393627643585205,-15.611137866973877,-16.154590606689453,-15.468472957611084,-15.291992664337158,-15.116129875183105,,,,,,
-15.997000217437744,-15.816504001617432,-15.317858695983887,,,,,,,,,
-15.36759090423584,-14.429061889648438,,,,,,,,,,
-15.331613063812256,-16.180543899536133,-15.583213806152344,-15.468230724334717,-15.309757232666016,,,,,,,
-16.183836936950684,-15.984669208526611,-15.669515609741211,-15.152113437652588,-15.205536842346191,-15.840741634368896,,,,,,
-16.209710121154785,-15.29582405090332,-15.186739444732666,-15.1561279296875,-15.46328067779541,,,,,,,
-15.640211582183838,-15.486439228057861,-15.350429058074951,-15.70458698272705,-15.730955123901367,-15.398447036743164,-15.289428234100342,-15.36624002456665,,,,
-15.521039485931396,-15.81726884841919,-15.232533931732178,-15.351420402526855,-15.486362934112549,-15.85579538345337,-15.429563522338867,,,,,
-16.197357177734375,-15.543774127960205,-15.915306091308594,-15.652188777923584,,,,,,,,
-16.026527404785156,-15.63830852508545,,,,,,,,,,
-16.016620635986328,-15.230861186981201,-15.891540050506592,-14.925450801849365,,,,,,,,
-15.03555965423584,-14.923038482666016,-16.106451988220215,-15.797208309173584,-15.15220308303833,-15.84201955795288,-14.778600692749023,,,,,
-15.39021921157837,-15.726020336151123,-15.615724563598633,-14.84598445892334,-15.26705551147461,-15.292368412017822,-15.782946586608887,-15.893159866333008,-15.306736946105957,,,
-15.6961669921875,-15.688554286956787,-15.484458923339844,-16.18118381500244,-15.73832654953003,-15.198405742645264,-15.924738883972168,,,,,
-15.981153964996338,-15.487854480743408,-15.904300689697266,-14.779698848724365,-14.799220085144043,,,,,,,
-15.688883304595947,-15.481330871582031,-15.380603790283203,-16.158069610595703,-15.106658458709717,,,,,,,
-15.877242088317871,-15.555962562561035,-15.437982559204102,-16.145380973815918,-15.760409832000732,,,,,,,
-15.411799430847168,-15.208820819854736,-15.01061201095581,-16.026527404785156,-14.608977317810059,-15.23564100265503,-15.083867073059082,,,,,
-15.858280181884766,-15.532359600067139,-15.77232313156128,-15.660169124603271,-15.277647495269775,-14.847510814666748,,,,,,
-15.534043312072754,-15.511592388153076,-15.72086477279663,-15.603963375091553,-15.331333637237549,-15.543735027313232,-15.430366516113281,,,,,
-15.557607173919678,-14.927276134490967,-15.608933925628662,-15.252146244049072,,,,,,,,
-16.14168357849121,-15.68370771408081,-15.480527877807617,,,,,,,,,
-16.155138969421387,-15.246152400970459,,,,,,,,,,
-16.095274925231934,-15.249101638793945,-15.763834953308105,-15.252604484558105,,,,,,,,
-15.824251174926758,-15.82813835144043,,,,,,,,,,
-15.52561092376709,-16.140478134155273,,,,,,,,,,
-15.199265003204346,-14.824352264404297,-15.90605640411377,-15.580132961273193,,,,,,,,
-15.512348651885986,-15.021384716033936,,,,,,,,,,
-15.38642930984497,-15.561597347259521,-15.777212619781494,-15.97981882095337,-15.826547145843506,-15.255857944488525,-15.329939842224121,-15.78114652633667,-15.058891296386719,-14.940629959106445,,
-15.480354309082031,-15.934328556060791,-15.645477294921875,-15.954840183258057,-15.423820495605469,-15.622559070587158,-15.219624519348145,,,,,
-14.918502807617188,-15.096851348876953,-15.525314807891846,-15.73576831817627,,,,,,,,
-16.122929573059082,-15.124973773956299,-15.654996871948242,-15.282506465911865,-14.974311828613281,-16.051974296569824,-15.538479804992676,,,,,
-15.618770122528076,-15.569023132324219,-14.928698062896729,-16.196845054626465,-14.90491533279419,-15.79061222076416,-15.472941398620605,-15.375269889831543,-15.12675142288208,-15.135634422302246,-14.801253318786621,
-16.189793586730957,-15.294837951660156,-16.07190704345703,-15.36508560180664,,,,,,,,
-15.473796367645264,,,,,,,,,,,
-15.53912353515625,-15.5664963722229,-14.78917121887207,,,,,,,,,
-15.285279750823975,-15.533781051635742,-15.244373798370361,,,,,,,,,
-16.209710121154785,-15.79640531539917,-15.964683532714844,,,,,,,,,
-15.433488845825195,-15.931042671203613,,,,,,,,,,
-15.442761421203613,-15.737113952636719,,,,,,,,,,
-15.365303993225098,-15.177558422088623,-15.79432201385498,-16.007214069366455,-15.794743061065674,-15.473421573638916,-15.752232074737549,-15.602243423461914,,,,
-15.42654275894165,-15.79850721359253,-15.54822063446045,,,,,,,,,
-15.139329433441162,-15.567119598388672,-15.263293743133545,-15.846678256988525,-14.874342918395996,-15.447700500488281,,,,,,
-15.812025547027588,-15.151243209838867,-15.417230129241943,-15.522031307220459,,,,,,,,
-15.262936115264893,-15.896983623504639,-15.94342851638794,-15.823736667633057,-15.948414325714111,,,,,,,
-15.963302612304688,-15.400123596191406,-15.68369436264038,-15.25984525680542,-15.112800121307373,-15.49527645111084,-15.771753787994385,,,,,
-15.57093620300293,-15.852672100067139,-15.404641151428223,-15.628007888793945,-15.108867645263672,-15.895081043243408,,,,,,
-15.149465560913086,-14.871883869171143,-16.055805206298828,-14.667978286743164,-15.406563758850098,-15.856254577636719,,,,,,
-16.181961059570312,-15.29023790359497,-15.225693225860596,-15.566779136657715,-15.907994270324707,-15.997497081756592,,,,,,
-15.433547496795654,-15.796345710754395,,,,,,,,,,
-15.92806100845337,-15.728529930114746,-14.833153247833252,-15.312968730926514,-15.235439777374268,,,,,,,
-15.613949298858643,-15.537152290344238,-15.48330545425415,-15.336715698242188,,,,,,,,
-15.794280529022217,-16.1154146194458,-15.290853500366211,-15.834855079650879,,,,,,,,
-15.785377979278564,-15.237637042999268,-15.525904178619385,,,,,,,,,
-14.646327018737793,-15.329872131347656,-15.482204914093018,-15.196642398834229,,,,,,,,
-15.300104141235352,-14.92186164855957,-15.973679542541504,-14.991587162017822,-15.400559902191162,-15.382849216461182,-15.483739852905273,,,,,
-15.204311847686768,-15.819949626922607,-16.06238555908203,-15.46668529510498,-15.415099143981934,-14.93767786026001,-15.20965576171875,,,,,
-15.07848072052002,-15.786558151245117,-15.1212477684021,-15.561007499694824,-16.146480560302734,,,,,,,
-16.18564510345459,-15.904605388641357,-15.608967304229736,-15.288385391235352,-15.409024715423584,,,,,,,
-15.006679058074951,-16.21939468383789,-14.68619966506958,-15.488892078399658,,,,,,,,
-15.519901752471924,-15.118682384490967,-15.354016304016113,-15.315314292907715,-15.485715389251709,-15.810043811798096,,,,,,
-15.908791542053223,-14.908068656921387,-15.690671443939209,,,,,,,,,
-15.129429340362549,-15.77562665939331,,,,,,,,,,
-16.15278148651123,-15.671116352081299,-15.311254024505615,,,,,,,,,
-16.209710121154785,-15.863141536712646,-15.07568883895874,-15.115912437438965,-15.414465427398682,,,,,,,
-14.526721000671387,-15.557117462158203,-15.796876907348633,-15.158689022064209,-15.766079902648926,,,,,,,
-16.21939468383789,-16.06577777862549,-15.497188091278076,-15.526716709136963,-15.480504035949707,,,,,,,
-15.695134162902832,-14.762086391448975,-15.372214794158936,-15.750690460205078,-15.768516063690186,,,,,,,
-14.589108943939209,-15.728835582733154,-15.570714950561523,-15.799238681793213,-16.115280151367188,-15.741950988769531,,,,,,
-16.21939468383789,-14.948128700256348,-15.96007776260376,-15.841357231140137,-15.306753158569336,-15.41727590560913,-15.503073692321777,,,,,
-15.135515689849854,-15.673655986785889,-15.350935935974121,-15.47342586517334,-15.538445949554443,-15.560055255889893,-15.264652252197266,-15.45214319229126,-15.146193981170654,,,
-15.632227420806885,-14.933333396911621,-15.677180290222168,,,,,,,,,
-15.77927541732788,-15.053767204284668,-15.490053653717041,,,,,,,,,
-15.487501621246338,-15.977137565612793,-16.06238555908203,,,,,,,,,
-15.624658107757568,-15.667136192321777,-15.246901512145996,-15.914068698883057,,,,,,,,
-15.72191047668457,-14.939340114593506,-15.226426601409912,-15.269173622131348,-15.192988872528076,,,,,,,
-15.635979652404785,-15.41556692123413,-15.574221134185791,-14.854740142822266,-15.648845195770264,,,,,,,
-15.270556926727295,-15.651900291442871,-15.812090873718262,-15.564518928527832,-15.437719821929932,-15.139084339141846,-15.600840091705322,-15.338834285736084,,,,
-15.995206356048584,-16.124592781066895,-15.759600639343262,-16.144264221191406,-15.043952941894531,-15.896983623504639,-15.504249095916748,-14.90074872970581,,,,
-15.630066871643066,-15.324159622192383,,,,,,,,,,
-16.21939468383789,-16.08591651916504,-16.009735107421875,-15.737383842468262,-15.515141010284424,-15.41833782196045,-15.322193145751953,,,,,
-15.860070705413818,-16.010461807250977,-15.152471542358398,,,,,,,,,
-15.591307640075684,-15.695695400238037,-15.765013217926025,-15.821027755737305,-15.744011402130127,-16.189875602722168,,,,,,
-15.955435276031494,-15.968042850494385,-15.634049415588379,-16.081233024597168,,,,,,,,
-15.803977489471436,-15.7262282371521,-15.600067138671875,-15.500503540039062,,,,,,,,
-15.674564361572266,-15.421205043792725,-16.19757080078125,,,,,,,,,
-16.11123752593994,-15.292962551116943,,,,,,,,,,
-15.186760902404785,-15.226906299591064,-15.80899953842163,-15.28166675567627,,,,,,,,
-15.839758396148682,-15.22008228302002,-15.423280715942383,-15.10195779800415,-15.903127193450928,-15.228110313415527,-15.308825016021729,-15.47297716140747,,,,
-15.35972261428833,-15.292394161224365,,,,,,,,,,
-15.344582557678223,-16.196849822998047,-15.872919082641602,-15.587648868560791,-15.456036567687988,-16.088476181030273,,,,,,
-15.87031078338623,-15.249556064605713,-15.332679271697998,-15.7732572555542,-15.539380550384521,-14.907217502593994,,,,,,
-15.52795696258545,-15.712121963500977,-14.563872814178467,-15.272215843200684,,,,,,,,
-15.192700862884521,-15.453580379486084,-16.041064262390137,-15.492529392242432,,,,,,,,
-16.06238555908203,-15.03725814819336,-14.827640533447266,-15.4620680809021,-15.160959243774414,,,,,,,
-15.46496295928955,-15.232590675354004,-15.796034336090088,,,,,,,,,
-15.842895984649658,-15.19257926940918,-15.555001735687256,-15.362245082855225,-15.228061199188232,-15.382704257965088,-15.419047832489014,,,,,
-15.67050838470459,-16.04663372039795,-15.398985862731934,-15.347140312194824,-15.643391609191895,,,,,,,
-15.482309341430664,-15.62647294998169,-15.786285400390625,-15.769144058227539,-15.698872566223145,-15.529672622680664,-16.193570137023926,-15.406552791595459,,,,
-15.1143798828125,-15.744646549224854,-15.396539211273193,-15.355733394622803,,,,,,,,
-15.285549640655518,-15.19198989868164,-15.795356273651123,-15.747285842895508,-15.856221675872803,,,,,,,
-15.544844150543213,-15.720628261566162,-15.243663311004639,,,,,,,,,
-15.558127880096436,-15.32987928390503,-15.878809452056885,-16.20965003967285,-16.024478912353516,-15.152162551879883,-14.872376441955566,-15.201650619506836,-15.417865753173828,-15.20569658279419,,
-15.301589012145996,-16.043822288513184,-15.036251068115234,-16.0089054107666,,,,,,,,
-15.188461303710938,-15.761828422546387,-15.178813457489014,,,,,,,,,
-15.816651344299316,-15.532359600067139,-16.18118381500244,-14.93019437789917,,,,,,,,
-15.439131736755371,-14.78926706314087,-15.434890270233154,,,,,,,,,
-15.190766334533691,-14.686408996582031,-15.18127727508545,-15.938522338867188,-14.95311689376831,,,,,,,
-15.426542282104492,-15.483263969421387,,,,,,,,,,
-16.221446990966797,-15.491676330566406,-15.861168384552002,-15.338364124298096,-15.285622596740723,,,,,,,
-15.748109340667725,-15.689229011535645,-15.591626167297363,,,,,,,,,
-15.284676551818848,,,,,,,,,,,
-14.574114322662354,-15.581608295440674,-15.397736072540283,-15.002224445343018,-15.195151805877686,,,,,,,
-16.21939468383789,-15.699306964874268,-15.441734790802002,,,,,,,,,
-16.098709106445312,,,,,,,,,,,
-15.877242088317871,-14.414900779724121,-15.224013805389404,-15.915453433990479,-15.724464893341064,-15.6973237991333,-15.341194152832031,-15.996737957000732,-15.313581466674805,,,
-15.526538372039795,-15.96105670928955,-16.370366096496582,-15.833377838134766,-15.214322090148926,-15.250990867614746,-14.933650016784668,,,,,
-15.79116678237915,-15.896811962127686,-15.068527221679688,-15.312849044799805,-15.068443775177002,,,,,,,
-15.60907793045044,-15.200475692749023,-15.40445852279663,-15.426496505737305,-15.5354323387146,-16.209710121154785,-15.15660572052002,,,,,
-15.513280391693115,-15.876742362976074,-15.556699275970459,,,,,,,,,
-15.905564785003662,-15.619337558746338,-15.487823963165283,,,,,,,,,
-15.151047706604004,-15.590044498443604,-15.081670761108398,-14.759346961975098,,,,,,,,
-14.818981647491455,-15.19123125076294,-15.606663227081299,-15.419191837310791,-15.688193321228027,-15.833048343658447,-15.49794054031372,-14.965651035308838,-16.032909393310547,,,
-16.071063995361328,-15.694080352783203,-15.586062908172607,,,,,,,,,
-15.451756477355957,-15.247893333435059,-15.665467262268066,-15.550361156463623,,,,,,,,
-16.196463584899902,-15.333199977874756,-15.176030158996582,-14.524938106536865,,,,,,,,
-15.953711032867432,-16.13591766357422,-16.043472290039062,,,,,,,,,
-15.444578647613525,-14.996280670166016,-15.043530464172363,-16.098709106445312,-15.73832654953003,-15.593050956726074,,,,,,
-15.841078281402588,-15.647996425628662,-15.03284740447998,-15.676828384399414,,,,,,,,
-15.587231159210205,-15.428671836853027,-15.35425090789795,-16.060012817382812,,,,,,,,
-15.60855770111084,-15.306455612182617,-16.06589126586914,-15.246187210083008,-15.03754186630249,,,,,,,
-15.786437034606934,-15.599838256835938,,,,,,,,,,
-15.433650493621826,-15.494016170501709,,,,,,,,,,
-16.034753799438477,,,,,,,,,,,
-15.295870780944824,-15.47060489654541,-15.700562000274658,-16.25231647491455,-15.77915906906128,,,,,,,
-15.576449394226074,-15.865444660186768,-15.537561893463135,-15.882658004760742,-16.122474670410156,,,,,,,
-15.278268337249756,,,,,,,,,,,
-15.259636402130127,-15.116634845733643,-15.755134105682373,-15.374762058258057,-15.48288345336914,,,,,,,
-14.931295394897461,-15.815938949584961,,,,,,,,,,
-15.702695369720459,-15.615725994110107,-14.999086380004883,-15.087724685668945,-15.095522403717041,,,,,,,
-15.43429183959961,-16.22713279724121,-15.621673107147217,-15.731178283691406,-15.577517986297607,-15.417173862457275,,,,,,
-15.665467739105225,-15.88113260269165,-15.948414325714111,,,,,,,,,
-15.724464893341064,-15.36096477508545,-15.797737121582031,-15.70185661315918,-15.846455574035645,,,,,,,
-16.221446990966797,-15.623556137084961,-15.67955732345581,,,,,,,,,
-16.21939468383789,-15.410800457000732,-15.796327114105225,-15.413535118103027,-14.998968124389648,-16.100324630737305,-14.914832592010498,-14.794039249420166,-15.278522968292236,-15.714262962341309,,
-15.740564346313477,-14.9730224609375,-16.189793586730957,-15.940910816192627,-15.570239543914795,-14.933650016784668,-15.543460845947266,-16.086198806762695,,,,
-15.549832820892334,-15.257612705230713,,,,,,,,,,
-15.780828475952148,-15.37165355682373,-15.724893569946289,-15.487025260925293,-15.655985832214355,,,,,,,
-15.79591703414917,-15.855573177337646,-15.61814260482788,,,,,,,,,
-16.221446990966797,-15.471444129943848,-14.957317352294922,-15.568353652954102,-15.842715740203857,-15.310886859893799,-15.412647724151611,-15.215290069580078,,,,
-15.088804244995117,,,,,,,,,,,
-15.455020427703857,-15.431551456451416,-15.039069175720215,-14.950735092163086,-15.24214792251587,-15.468908786773682,-15.85579538345337,,,,,
-15.86705207824707,-16.129000663757324,-15.06516981124878,-15.305399894714355,-15.647968769073486,-14.852094173431396,-15.779993534088135,,,,,
-15.491570949554443,-15.47017765045166,-16.196213722229004,-15.764668941497803,-14.957317352294922,-15.506411075592041,,,,,,
-15.892998218536377,-15.591938495635986,-15.645910263061523,-15.353122234344482,-16.21939468383789,-15.860756874084473,-16.009828090667725,-15.014601707458496,,,,
-14.925111770629883,,,,,,,,,,,
-14.97600793838501,-15.329348087310791,-15.466216564178467,-14.915052890777588,,,,,,,,
-16.06410503387451,-15.669154167175293,-15.973427295684814,-15.791496276855469,-15.730929851531982,-15.244659423828125,-15.038293361663818,-15.519309520721436,-15.362428665161133,-15.467917919158936,,
-15.49868631362915,-15.301503658294678,-14.90971040725708,-15.261075496673584,-15.171684265136719,,,,,,,
-15.366499900817871,-16.060012817382812,-15.790684223175049,-15.255789756774902,,,,,,,,
-16.087712287902832,,,,,,,,,,,
-16.02159881591797,-15.532359600067139,-15.243066310882568,-15.278522968292236,,,,,,,,
-15.18484878540039,-15.280313968658447,-15.643796443939209,-15.209585666656494,-15.717299461364746,-15.619300365447998,-16.053491592407227,-16.029728412628174,,,,
-16.114730834960938,-15.01020622253418,-16.017800331115723,,,,,,,,,
-16.192855834960938,-15.602208137512207,-15.39212942123413,-15.493499755859375,-15.589033603668213,-15.545677661895752,,,,,,
-16.154756546020508,,,,,,,,,,,
-15.793912887573242,-15.880637168884277,-15.551227569580078,-15.589784622192383,-15.21387767791748,-15.32983112335205,-15.568789958953857,,,,,
-14.825806140899658,-15.480661392211914,-15.63032579421997,-16.06934356689453,-15.816009521484375,-15.531740665435791,,,,,,
-15.011122226715088,-15.956214427947998,-15.380889892578125,-15.327829360961914,-15.634238719940186,-15.73808479309082,-16.091334342956543,-16.159207344055176,-15.529561042785645,,,
-14.88893175125122,-15.809433460235596,-15.65949821472168,-15.08397102355957,-15.387097358703613,-15.403889656066895,-14.67823600769043,-15.920225143432617,,,,
-15.405534267425537,-16.062360763549805,,,,,,,,,,
-15.650893688201904,-15.164620876312256,-16.13210964202881,-15.998015880584717,-15.169132709503174,-15.772079944610596,,,,,,
-15.408951759338379,-15.35196304321289,-15.420670509338379,-15.915542125701904,-15.289419651031494,-15.456587791442871,,,,,,
-15.511387825012207,-15.731335639953613,-15.606936931610107,-15.577476501464844,-15.027934074401855,,,,,,,
-15.458885192871094,-15.573672771453857,-15.433869361877441,-15.554087162017822,-15.304247856140137,,,,,,,
-15.365303993225098,-15.338472366333008,-15.392346382141113,-15.486538410186768,-15.246777534484863,-15.833549499511719,,,,,,
-15.719675540924072,-14.857635974884033,,,,,,,,,,
-15.68495225906372,-15.470995903015137,-15.471497058868408,-15.967006206512451,-15.494112014770508,,,,,,,
-15.290107250213623,-15.863287448883057,-15.649653434753418,-15.255093574523926,,,,,,,,
-15.264891624450684,-15.819980144500732,-15.79432201385498,-15.429917812347412,-15.39736795425415,-15.666041374206543,-15.843972206115723,-15.032774448394775,,,,
-15.596453189849854,-15.21012258529663,-15.399601459503174,-15.326448917388916,-15.131143569946289,-14.404138088226318,-15.379621982574463,,,,,
-15.707176208496094,-15.344980716705322,-15.596544742584229,-15.667347431182861,-15.471006393432617,,,,,,,
-15.445127487182617,-15.385914325714111,-15.14473819732666,-15.821718215942383,,,,,,,,
-15.536262035369873,-15.430881023406982,,,,,,,,,,
-16.18273162841797,-15.756111145019531,,,,,,,,,,
-15.170937061309814,-15.685993671417236,-16.180543899536133,-15.685322284698486,-15.564377784729004,,,,,,,
-15.473318099975586,-15.252151012420654,-15.382663249969482,-15.675530910491943,,,,,,,,
-15.379093170166016,-15.053708553314209,-16.017133712768555,,,,,,,,,
-16.00175952911377,-15.398809909820557,-15.05049753189087,-14.859637260437012,-15.143461227416992,,,,,,,
-15.556381225585938,,,,,,,,,,,
-15.488645076751709,-15.514217376708984,-15.052952289581299,-15.166308879852295,-14.734683990478516,-15.41083288192749,-16.109464645385742,,,,,
-15.903254985809326,-15.724790573120117,-15.638787269592285,-15.384108066558838,-15.039675235748291,,,,,,,
-16.21939468383789,-15.256165504455566,-14.894115447998047,-15.581416606903076,-15.774714469909668,,,,,,,
-16.197113037109375,-15.751762390136719,,,,,,,,,,
-15.34839391708374,-16.114835739135742,-15.699497699737549,-15.461458206176758,-14.51561689376831,-15.744665622711182,,,,,,
-15.702669143676758,-14.963412761688232,,,,,,,,,,
-15.480416297912598,-15.179625034332275,-15.866435050964355,-15.943968772888184,,,,,,,,
-15.275196552276611,-15.229379653930664,-16.19468402862549,-16.221625328063965,-15.079578399658203,-15.539560317993164,-15.681182861328125,-15.728519916534424,-15.204051494598389,,,
-15.408580780029297,-15.36766242980957,-16.18500518798828,,,,,,,,,
-15.80377721786499,-16.181772232055664,-15.53641414642334,-15.047914981842041,-15.65051794052124,-15.278193473815918,-15.374495506286621,-15.036213874816895,,,,
-14.647899150848389,-15.457817077636719,-15.242928504943848,,,,,,,,,
-15.304187297821045,-14.923203945159912,-15.77572774887085,-16.15324878692627,-15.355227947235107,-15.905450344085693,-15.595466136932373,,,,,
-15.396849632263184,-15.719358921051025,-15.589247703552246,-15.621382236480713,-15.382549285888672,-15.612752914428711,,,,,,
-15.467084884643555,-15.65475082397461,,,,,,,,,,
-15.211394786834717,-15.731798648834229,-15.255139350891113,,,,,,,,,
-15.440479755401611,-16.080936431884766,-15.993752002716064,-15.368002891540527,,,,,,,,
-15.384604454040527,-15.275506019592285,-14.936991691589355,-15.481330871582031,-15.910335063934326,-15.563419818878174,-15.948846817016602,-15.686778545379639,-15.935481071472168,-15.377901554107666,,
-15.74971055984497,-15.248998165130615,-15.645749568939209,-15.657545566558838,-15.973095893859863,-15.711844444274902,,,,,,
-15.45974588394165,-15.961477756500244,,,,,,,,,,
-16.21939468383789,-15.498833179473877,-15.299784660339355,-15.312867641448975,-15.360275745391846,-15.433324337005615,-16.047010898590088,,,,,
-14.59669303894043,-15.246638774871826,-15.187942028045654,,,,,,,,,
-15.009360790252686,-16.04505443572998,-15.542204856872559,-15.469253540039062,-15.874829769134521,,,,,,,
-15.997119903564453,-15.50557279586792,-15.692680835723877,-15.541252136230469,-15.790088653564453,-15.450409412384033,,,,,,
-14.685439586639404,-14.567138195037842,-15.390251159667969,-14.9297513961792,,,,,,,,
-15.782891273498535,-15.037662982940674,-15.189172267913818,-15.90962028503418,-16.18118381500244,-15.191734790802002,-15.011659622192383,,,,,
-15.959606647491455,-15.768287181854248,-15.799152374267578,-15.285457611083984,-15.964939594268799,,,,,,,
-15.96950626373291,-15.71645736694336,-15.683088779449463,-15.226994514465332,-15.524692058563232,-15.608557224273682,-15.235954284667969,,,,,
-15.689278602600098,-15.039390563964844,-15.042842388153076,-15.30685567855835,-15.118844985961914,,,,,,,
-15.812031269073486,-15.544896125793457,-15.453356266021729,-16.00215244293213,,,,,,,,
-15.428715229034424,,,,,,,,,,,
-15.622410297393799,-15.278433799743652,-15.014878749847412,-15.744927883148193,-15.521835327148438,-14.83414888381958,-15.608171463012695,-15.295166492462158,,,,
-15.731926918029785,-15.859851837158203,-15.405233383178711,-15.370274066925049,-15.67830228805542,-15.043081283569336,,,,,,
-15.355576038360596,-15.41524076461792,-15.183804512023926,-15.49623441696167,-15.361793518066406,,,,,,,
-15.813674926757812,-15.128133773803711,-15.56392240524292,,,,,,,,,
-14.823373317718506,-14.836947917938232,-15.979923725128174,,,,,,,,,
-15.932827949523926,-15.327293395996094,-15.191258907318115,-15.55454683303833,-15.058359146118164,,,,,,,
-15.07543659210205,-15.679820537567139,-15.969618320465088,-14.745670795440674,,,,,,,,
-15.895484447479248,-15.236173152923584,,,,,,,,,,
-14.875538349151611,-15.264019012451172,,,,,,,,,,
-15.678096771240234,-14.605529308319092,-15.865196228027344,-14.870622158050537,-15.17302417755127,-16.121975898742676,-15.878483295440674,,,,,
-16.209710121154785,-15.196642398834229,-15.27724838256836,-14.567138195037842,,,,,,,,
-16.21939468383789,-15.657170295715332,-15.446308612823486,-15.715888023376465,-15.289738655090332,-15.408018589019775,,,,,,
-15.898801326751709,-14.883090019226074,-15.414778709411621,,,,,,,,,
-15.92845869064331,-15.734393119812012,-15.125232696533203,-15.481875896453857,-15.679820537567139,-15.900094032287598,-15.061026096343994,-14.885347843170166,,,,
-15.419350147247314,-15.067384719848633,-15.65044116973877,-15.988922595977783,-15.842108249664307,-15.681478023529053,,,,,,
-15.887009620666504,-15.651900291442871,-14.417179107666016,-15.22743844985962,,,,,,,,
-15.420915126800537,-15.387495517730713,-15.56701135635376,-15.191476345062256,-15.823736667633057,,,,,,,
-15.473421573638916,-15.22827959060669,,,,,,,,,,
-16.220450401306152,-15.457046031951904,-15.80482006072998,-15.570714950561523,-15.69592809677124,-15.78390121459961,-15.005013465881348,-16.056296348571777,-15.742078304290771,,,
-15.250542640686035,-15.421060562133789,-15.191238403320312,-15.3672194480896,-15.36901569366455,-15.439417839050293,-15.557302951812744,-15.832932949066162,,,,
-15.362985134124756,-15.835760593414307,-15.843724250793457,,,,,,,,,
-15.63918685913086,-15.959215641021729,-15.579472064971924,-15.155715465545654,-15.674106121063232,,,,,,,
-15.071409702301025,-15.463649272918701,,,,,,,,,,
-14.935847282409668,-16.134319305419922,-15.612941265106201,-15.01020622253418,-16.118074417114258,,,,,,,
-15.520034313201904,-15.644092082977295,-14.66841983795166,-14.958565711975098,-15.353505611419678,,,,,,,
-14.848374366760254,,,,,,,,,,,
-15.342087745666504,-15.11480188369751,,,,,,,,,,
-16.201394081115723,-15.35382890701294,-15.013061046600342,-15.172130107879639,-15.609185218811035,,,,,,,
-15.307791709899902,-15.779916763305664,-15.171736240386963,-15.35960865020752,-15.352297306060791,,,,,,,
-16.02296543121338,-16.0770206451416,-15.5859375,,,,,,,,,
-14.85932731628418,-15.797208309173584,,,,,,,,,,
-15.869535446166992,-16.01974391937256,-15.566076755523682,-14.460539817810059,-15.958826065063477,-15.776423931121826,,,,,,
-15.129630088806152,-15.365224361419678,-15.612626552581787,-15.577794551849365,-15.394695281982422,-15.376636505126953,,,,,,
-14.546177864074707,-15.98216199874878,-15.447403907775879,,,,,,,,,
-15.40861701965332,-15.491808891296387,-15.437986850738525,-15.845371723175049,-15.365303993225098,-15.588937282562256,-15.410512447357178,,,,,
-15.806672096252441,-15.711853981018066,-15.804657459259033,-15.87371015548706,-15.312933444976807,,,,,,,
-15.362194061279297,-15.103931427001953,,,,,,,,,,
-15.484905242919922,-15.850131034851074,-15.653224468231201,-15.32539415359497,-15.509378433227539,,,,,,,
-15.624944686889648,-15.051062107086182,-15.551591873168945,-16.02045488357544,-15.770281314849854,,,,,,,
-15.442121028900146,-15.962789058685303,-15.433762550354004,-15.654269695281982,-15.489971160888672,-15.432057857513428,-16.00209331512451,-15.363850116729736,-15.606231689453125,,,
